director
Bud Yorkin
Allan Arkush
Bruno Dumont
Joan Micklin Silver
Buddy Van Horn
Bud Smith 
Greg Beeman
Bob Swaim
William Richert
Christopher Crowe
Percy Adlon
Dan O'Bannon
Geoff Burrowes
Boaz Davidson
George Sluizer
Paul Bogart
Jon Hess
Yahoo Serious
Sam Firstenberg
Cedric Sundstrom
Robert Radler
Dave Thomas
Eddie Murphy
Uli Edel
Richard Greenberg
Thomas J. Wright
Mark Goldblatt
John Cameron Mitchell
Silvio Soldini
Kiyoshi Kurosawa
David Wain
Alejandro Jodorowsky
Paul Bartel
Jay Levey
Will Mackenzie
Robert Klane
Paul Donovan
Frank Henenlotter
Peter Mullan
Édouard Molinaro
Steven M. Martin
Julie Davis
John Carney
Paul Cox
Blair Hayes
Mike Tollin
Éva Gárdos
Ben Elton
Lukas Moodysson
María Ripoll
Tim Blake Nelson
Charles T. Kanganis
Shin Sang-ok
Buzz Kulik
William Lustig
Richard Wenk
Robin Hardy
Blair Treu
Dan Cohen
Yongyoot Thongkongtoon
Michael Cuesta
Charles Lamont
Mark Jonathan Harris
Daniel Sackheim
George Butler
Karel Reisz
Ján Kadár
Anthony Page
Franc Roddam
Eric Hannah
Samuel Fuller
Nancy Walker
Robert Kaylor
Joel Oliansky
Christine Lahti
Athur H. Nadel
David Stevens
Ivan Galin
Eric Bross
Steve Beck
Richard Kelly
Pete Docter
DJ Pooh
Richard Glatzer
David Atkins
Todd Field
Irving Rapper
Lewis Seiler
Robert Moore
Peter Collinson
James Fargo
Harry Hook
John Moore
Scott J. Gill
Patrick Stettner
Danis Tanović
Leon Ichaso
René Clair
Josef von Sternberg
Joel Gallen
Richard Eyre
Mojtaba Mirtahasebi
Ray Lawrence
Christopher Morahan
Lamont Johnson
Jeff Bleckner
Jesse Dylan
John A. Davis
Haskell Wexler
Zoltan Korda
Robert Taylor
Marc Forster
Barry Shils
Joseph Losey
Neal Jimenez
Christophe Gans
Jules Bass
Matthew Robbins
Richard Elfman
Lone Scherfig
Mike Binder
Douglas Trumbull
Marlon Brando
Denis Villeneuve
Rintaro
Nanni Moretti
Gary Burns
Dewey Nicks
Jez Butterworth
Sturla Gunnarsson
Bertrand Blier
Shawn Levy
Billy Morrissette
David Butler
William A. Seiter
Allan Dwan
Richard Pryor
Daniel Stern
Robin Budd
Jay Chandrasekhar
Barry Skolnick
Yoshiaki Kawajiri
Bill Kroyer
Elliott Nugent
Kevin Bray
Terry Marcel
John Mackenzie
Alain Resnais
Kevin Connor
Andrea Bianchi
Chris Wedge
Charles Herman-Wurmfeld
Lieven Debrauwer
Justine Shapiro
Brian Sloan
Norman Z. McLeod
Victor Schertzinger
Hal Walker
Jay Sandrich
Bill Persky
Robert Houston
Dick Lowry
Sidney Poitier
Wallace Wolodarsky
Pete Jones
David Gordon Green
John Lee Hancock
Michael Haneke
Vanessa Middleton
Walt Becker
Jayne Loader
Bill Paxton
Michel Gondry
Joel Zwick
Delmer Daves
John Patrick Shanley
Roberto Rossellini
Ethan Hawke
Fabián Bielinsky
James Isaac
Stacy Peralta
D.J. Caruso
Jean-Pierre Melville
Dusan Makavejev
Tom Mankiewicz
Douglas Day Stewart
Milton Katselas
Bill Rebane
Charles Haid
Ed Decter
Henry Bean
Kelly Asbury
David Hugh Jones
Marino Girolami
Callie Khouri
Finn Taylor
Zacharias Kunuk
Peter Care
Carl Gottlieb
Daniel Attias
Anatole Litvak
Jesse Vaughan
Dean DeBlois
Tuck Tucker
Tom Ropelewski
Craig McCracken
John Stainton
Yvan Attal
Anthony Asquith
Rainer Werner Fassbinder
Ellory Elkayem
Perry Andelin Blake
Gabriele Muccino
Roy Andersson
Jacques Audiard
Sandra Nettelbeck
Mark Romanek
Ryosuke Hashiguchi
Anne Fontaine
Arna Selznick
Dale Schott
Desmond Davis
Ben Ramsey
Rich Murray
John Polson
Tim Story
Louis Leterrier
Claude Miller
Burr Steers
Alan Alda
Burt Kennedy
Clarence Brown
Lynne Ramsay
Oliver Hirschbiegel
Wych Kaosayananda
Steven Shainberg
Eugene Jarecki
Kevin Donovan
Gérard Krawczyk
Phil Vischer
Paul Greengrass
Anthony Russo
Rick Moranis
Ed Bianchi
David Steinberg
Peter Kosminsky
Christian Charles
Kunihiko Yuyama
Stephen Gaghan
Patricia Cardoso
Alexander Sokurov
Isao Takahata
Adam Marcus
William Wiard
Alberto De Martino
Gary Weis
Steno
Tony Maylam
John Alan Schwartz
Bruce D. Clark
Phil Monroe
Ken Shapiro
Juan Piquer Simón
Georges Lautner
Jeff Tremaine
Dylan Kidd
Carlos Carrera
Neil Burger
Paul Justman
Steven Vidler
Paul Gross
Cy Endfield
Bill Corcoran
Neil Marshall
Melville Shavelson
Yves Robert
William A. Graham
John Derek
Marcus Raboy
Seth Kearsley
Robert Harmon
Aleksey Balabanov
Meir Zarchi
Franc. Reyes
Kurt Wimmer
Takashi Miike
Jonas Cornell
Les Blank
Charles Stone III
Tom Brady
Juan Carlos Fresnadillo
Denzel Washington
Marc Lawrence
Cathy Malkasian
Gerd Oswald
Steve Sekely
Just Jaeckin
Rob Marshall
Menno Meyjes
Ruggero Deodato
George Clooney
C. B. Harding
Luc Dardenne
Fernando Meirelles
Edward James Olmos
Jonathan Wacks
Julien Duvivier
Jonathan Liebesman
André Heller
Perry Henzell
Coline Serreau
Reggie Rock Bythewood
Keith Fulton
Lucky McKee
Basil Dearden
Jerzy Skolimowski
Joe Layton
Chris Marker
Pierre De Moro
Gary Hardwick
Laetitia Colombani
Guy Green
Michael Gordon
Mark Moskowitz
Martin Bell
Andrew J. Smith
Caroline Link
Jonas Åkerlund
Hal Kanter
Monte Hellman
Valentine Davies
James Hill
Henry Levin
Hideo Nakata
Mort Nathan
Pupi Avati
Vilgot Sjöman
Chris Rock
Peter Sollett
Shinichiro Watanabe
Rob Zombie
Paul Hunter
Linda Mendoza
Jacques Perrin
Anders Thomas Jensen
Bert I. Gordon
Sam Jones
Jordan Melamed
Jeffrey Blitz
John Malkovich
Miles Swain
Baltasar Kormákur
Joel Silberg
Lilly Wachowski
Stephen Kijak
Kristen Coury
AJ Schnack
Andrew Stanton
Rob Schmidt
Andrew Jarecki
Niki Caro
Jean-Xavier de Lestrade
Joseph Barbera
Andrew V. McLaglen
Barnet Kellman
Lionel Jeffries
Dziga Vertov
Fernando Trueba
Derek Jarman
Henri-Georges Clouzot
Francesco Rosi
Johnnie To
Clark L. Paylow
Leslie Megahey
Tim Johnson
Todd Graff
Fernando León de Aranoa
Clark Johnson
Dana Brown
Pier Paolo Pasolini
Arthur Borman
Bruce Sinofsky
Stephen Chow
Shari Springer Berman
André De Toth
Yasujirō Ozu
Robert Hamer
J.T.S. Moore
Deepa Mehta
Luchino Visconti
Gordon Chan
Agustín Díaz Yanes
Eli Roth
Greg Pritikin
George Englund
Gene Kelly
Howard Storm
Len Wiseman
Olivier Assayas
Eytan Fox
Eric Till
Émile Gaudreault
Isabel Coixet
David Hillenbrand
Nicolas Philibert
Sylvain Chomet
Ashutosh Gowariker
Gabriel Axel
Rod Daniel
Alan Rafkin
Elem Klimov
John Fawcett
Maggie Greenwald
Adam Bernstein
John Trent
Luigi Cozzi
David Leland
Tom McCarthy
James Cox
José Padilha
Uwe Boll
Mark Decena
Richard Day
Marcus Nispel
Peter Hedges
Christine Jeffs
Aaron Blaise
Claude Lanzmann
Bob Gale
Danny Pang
Liz Garbus
Billy Ray
Kim Bartley
Marina de Van
Richard Curtis
Nathaniel Kahn
Bo Welch
Lucy Walker
Mario Van Peebles
Carl Theodor Dreyer
Charles Brabin
Robert Wiene
Arthur Allan Seidelman
Bernt Amadeus Capra
Charles Laughton
Menahem Golan
Kinji Fukasaku
Bill Murray
Rodrigo García
Clive Donner
Jean Cocteau
D.W. Griffith
Melvin Frank
Lloyd Bacon
Leslie Howard
Marcel Camus
Thomas Riedelsheimer
Yasuzô Masumura
Mark Jones
Philippe de Broca
Tom Gilroy
Wayne Kramer
Bille Woodruff
Peter Webber
Vadim Perelman
Patty Jenkins
Nuri Bilge Ceylan
Siddiq Barmak
George Axelrod
Eugene Levy
Bob Odenkirk
Jacques Tati
Louis J. Gasnier
Rudolph Maté
L.Q. Jones
Andrzej Wajda
Ken Hughes
Chatrichalerm Yukol
Eric Bress
C. Jay Cox
Larry Blamire
Gordon Parks Jr.
Dale Resteghini
Catherine Hardwicke
Richard C. Sarafian
Albert Parker
Charles S. Dutton
Sara Sugarman
Jeff Schaffer
Wolfgang Becker
Lisa Gottlieb
James Marsh
Nir Bergman
Rosanna Arquette
Zack Snyder
Gregor Jordan
Will Finn
Tina Hirsch
Michael Lembeck
Jonathan Hensleigh
Gary Winick
Nick Hamm
Alejandro Agresti
Albert Maysles
Nunnally Johnson
Michael Davis
Masaki Kobayashi
Donna Deitch
Jonathan Kahn
Andrew Gallerani
Michael Vejar
Michael Reeves
Victor Heerman
Tay Garnett
Glen Goei
Marco Tullio Giordana
Mihalis Kakogiannis
James B. Clark
Roko Belic
Jesse Hibbs
Phil Roman
Olli Saarela
Janet Greek
Jesús Salvador Treviño
David Byrne
Hal E. Chester
Richard Thorpe
Edward Buzzell
Michael Wadleigh
Greg Yaitanes
Christian Zübert
S. S. Wilson
Brent Maddock
Victor Halperin
John Gilling
Shigehiro Ozawa
Jimmy Wang Yu
Walter Ruttmann
Hiroyuki Nakano
Paul Wendkos
Marc Singer
Edward Lachman
Andrew Lau
Kim Jee-woon
Sam Green
Kim Ki-duk
Abe Levitow
Andreas Dresen
Kang Je-gyu
Lasse Spang Olsen
Jean-François Pouliot
Gough Lewis
Christine Fugate
John Putch
Per Fly
Jack Pollexfen
Bernard L. Kowalski
Max Ophüls
Hiroyuki Okiura
Lili Fini Zanuck
Roy Del Ruth
Kenji Mizoguchi
Tom Savini
Fred C. Newmeyer
Albert Magnoli
Bigas Luna
William Keighley
Emeric Pressburger
Jessy Terrero
Brian Dannelly
Jared Hess
Jack Couffer
Sidney Lanfield
Lewis Allen
Curtis Bernhardt
Ted Wilde
Joseph M. Newman
Morgan Spurlock
Pan Nalin
Brian Desmond Hurst
Rawson Marshall Thurber
Shona Auerbach
Chris Delaporte
Will Vinton
Laurent Firode
Josef Fares
Martyn Burke
Mark Achbar
John M. Stahl
Pekka Parikka
Stewart Raffill
Gérard Pirès
H. C. Potter
Daniel Mann
Robb Moss
Adam McKay
Joe Nussbaum
Mark Rosman
Joshua Marston
Pitof
Michael Mayer
Dick Powell
Robert Bresson
Jan Egleson
Irving Reis
Garson Kanin
Larry Peerce
David L. Cunningham
Richard Ray Perez
Michael O'Herlihy
Frank Tuttle
John Farrow
Zach Braff
Asif Kapadia
Nick Hurran
Hatsuki Tsuji
John Curran
Gene Nelson
Bill Cosby
Paul Henreid
Paul Abascal
Paul McGuigan
Kevin Tenney
Alexander Witt
Kerry Conran
Jeff Nathanson
Edgar Wright
Vicky Jenson
Shane Carruth
Michael Clancy
Jamie Johnson
Jonathan Caouette
Takashi Shimizu
James Wan
Stephen Hillenburg
Robert Stone
Paul Feig
David S. Goyer
Joseph Mealey
Jack Haley Jr.
Bud Friedgen
Richard Murphy
Yann Samuell
Jehane Noujaim
Paul Wegener
Benjamin Christensen
Erich von Stroheim
Rupert Julian
G.W. Pabst
Lowell Sherman
Jean Vigo
Jack Conway
Thorold Dickinson
Vincent Sherman
Andrew Marton
Hiroshi Inagaki
László Benedek
Edvin Laine
Kon Ichikawa
Robert Enrico
Peter Glenville
Kaneto Shindô
Jack Hill 
Gillo Pontecorvo
Bill Melendez
Fred Coe
Leslie H. Martinson
Harold P. Warren
Ray Goossens
Frederick Wiseman
Claude Jutra
Tonino Valerii
H.B. Halicki
Peter Davis
Jean-Charles Tacchella
Dick Richards
George Kaczender
Robert S. Fiveson
Bruce Gowers
Kevin Sullivan
Ross McElwee
Ching Siu-Tung
Roger Young
Philip Ridley
Fax Bahr
Lam Nai-Choi
Arnold Glassman
Rolf de Heer
Yurek Bogayevicz
Bradford May
Yoshifumi Kondô
Nicolas Winding Refn
Darrell Rooney
Michael Grossman
Craig Monahan
Skip Woods
Dave Payne
Toshiya Fujita
Hideaki Anno
Fatih Akin
Michel Ocelot
Douglas McCarthy
Josh Aronson
Higuchinsky
Karen Disher
Roland Suso Richter
Park Chan-wook
Frank Pierson
Guel Arraes
Hiroyuki Kitakubo
Mark Mylod
Andrzej Sekula
Kwak Jae-yong
Shinobu Yaguchi
Michael Dowse
Sion Sono
Stephen Fry
Kouji Morimoto
Greg Marcks
Olivier Dahan
Mikael Håfström
Kenta Fukasaku
John Dullaghan
Pen-Ek Ratanaruang
Hiroyuki Morita
Yôji Yamada
Grant Harvey
Daniel Burman
Guy Maddin
Phil Tippett
Kazuhisa Takenôchi
Prachya Pinkaew
Bob Smeaton
Christophe Barratier
Ryan Little
Chris Kentis
Ian Iqbal Rashid
Matthew Vaughn
Andrey Zvyagintsev
Jacob Aaron Estes
Dan Ollman
Kay Pollak
Nick Love
Michael Schorr
Zana Briski
Ondi Timoner
William Arntz
Marty Callner
Terry George
Nicole Kassell
Paul Weitz
Niels Mueller
Shainee Gabel
Tetsuya Nakashima
Jessica Yu
Geoffrey Sax
Lynne Littman
Dan Harris
Shinji Aramaki
Sylvio Tabet
Bong Joon-ho
Marco Kreuzpaintner
Hans Weingartner
Jean-François Richet
Clare Kilner
Mitch Rouse
Andrew Horn
Francis Lawrence
Pauly Shore
Malcolm Mowbray
Timur Bekmambetov
Ondřej Trojan
Nimród Antal
Petra Epperlein
Florent-Emilio Siri
Charles Grosvenor
Sebastián Cordero
Bo Arne Vibenius
Tim Fywell
Kihachi Okamoto
Thomas Jahn
Adam Elliot
Judy Irving
Breck Eisner
James William Guercio
Gary Preisler
Nicolas Gessner
Norio Tsuruta
Juliusz Machulski
Marcel Ophüls
Charles Reisner
Georges Méliès
Garth Jennings
Andrew Douglas
Dennis Gansel
Alex Gibney
Jaume Collet-Serra
Paul Haggis
Robert Florey
Campbell Scott
Juan Pablo Rebella
Cate Shortland
Marilyn Agrelo
Alexandre Aja
Pradeep Sarkar
Paweł Pawlikowski
Michael McGowan
Angela Robinson
David LaChapelle
Miranda July
Luc Jacquet
Henry Alex Rubin
Craig Brewer
Gary David Goldberg
Paul Provenza
Joss Whedon
Ramesh Sippy
Jim O'Connolly
Arie Posin
Phil Morrison
Mike Bigelow
David Yates
Judd Apatow
Gavin Millar
Claude Zidi
Gary Chapman
Bruce Hunt
Jeff Wadlow
Liev Schreiber
Pete Michels
Benny Chan
Tony Palmer
Rob McKittrick
Scott Derrickson
Robert Schwentke
Lexi Alexander
Tetsuya Nomura
Jane Anderson
Dave McKean
Shane Black
Julian Fellowes
Timo Vuorensola
John Gatins
John Hillcoat
Kevin Willmott
Josh Stolberg
Darren Lynn Bousman
Cedric Gibbons
Tetsuro Takeuchi
Shane Meadows
Christian Carion
Joe Wright
Greg McLean
Marco Bellocchio
Jean-Marc Vallée
Liam Lynch
Hany Abu-Assad
Richard Shepard
Petter Næss
Tommy Lee Jones
Ulf Malmros
Susan Stroman
Duncan Tucker
Jeff Margolis
Niall Johnson
Wendy Apple
Pierre Morel
Nicholaus Goossen
James Gartner
Cory Edwards
Sergei Parajanov
Mark Levin
Damián Szifrón
Marc Rothemund
Aleksi Mäkelä
Joachim Rønning
Justin Lin
Ol Parker
Andrew Leman
Matthew O'Callaghan
Jun Ichikawa
Hunter Richards
Jason Friedberg
Jim Sonzero
Carlos Saldanha
James McTeigue
Andy Fickman
Jason Reitman
Gavin Hood
Elizabeth Allen Rosenbaum
Rob Spera
Matti Grönberg
Rupert Murray
Florian Henckel von Donnersmarck
Robert J. Flaherty
Seijun Suzuki
Liz Friedlander
Jeff Feuerzeig
Doug Atchison
William Brent Bell
Rian Johnson
Kirby Dick
James Gunn
Christian Volckman
David Slade
Hans-Christian Schmid
Stuart Heisler
J.J. Abrams
Jessica Bendinger
David Jacobson
Karey Kirkpatrick
Chris Paine
Jean Eustache
Sam Dunn
Lian Lunson
Billy Kent
Jonathan Dayton
Paul Dinello
Patrick Creadon
Jim Hanon
Gil Kenan
Joseph Anthony
Brian Taylor
Tony Giglio
Anne Fletcher
Masaaki Yuasa
Ryan Fleck
Steve Pink
Albert Lamorisse
Sidney Gilliat
Christopher Smith
Allen Coulter
Laurie Collyer
Heidi Ewing
Christopher Reeve
György Pálfi
Eric Steel
Alexander Korda
Larry Charles
Jill Culton
Ömer Faruk Sorak
Greg Coolidge
Ryan Murphy
John Bonito
Oskar Roehler
Amy Berg
Alex Kendrick
David Leaf
Dito Montiel
Géla Babluani
David Bowers
Cecilia Peck
Marshall Curry
David Ayer
Stefen Fangmeier
Jens Lien
Glen Morgan
Kelly Reichardt
Dave Meyers
Susanne Bier
Nobuhiro Yamashita
Gábor Csupó
Nobuhiko Ôbayashi
Clayton Jacobson
Adrienne Shelly
Drew Heriot
Susannah Grant
Billy Corben
Jan Pinkava
Paul McCartney
Ben Garant
Sue Kramer
Steven Cantor
James Muro
Joel Bender
Chris Gerolmo
David Mallet
Robert Shaye
Pierre Salvadori
Julian Jarrold
Mennan Yapo
Martin Weisz
Kevin Munroe
Scott Frank
Josh Gordon
Stephen J. Anderson
Enzo G. Castellari
Chuck Jones
Dave Willis
Jean-Baptiste Andrea
Hong Sang-soo
Jon Kasdan
Steve Bendelack
Scott Wiper
Kirk R. Thatcher
Sarah Polley
Stanley Nelson
Chris Miller
Bruce A. Evans
Taika Waititi
Sean Ellis
David Moreau
Ash Brannon
Andrew Currie
Adam Curtis
Tennyson Bardwell
Akiva Schaffer
David Silverman
Jon Poll
Guillaume Canet
Filip Remunda
Corneliu Porumboiu
Fred Savage
Philip G. Atwell
Seth Gordon
Scott Glosserman
J.M. Kenny
Cristian Mungiu
Charles Ferguson
Rod Hardy
Steve Skrovan
Michael Arias
Mark Helfrich
Tony Gilroy
Craig Gillespie
Ben Affleck
Sam Garbarski
Vincent Paronnaud
Anton Corbijn
Robin Swicord
Tyler Perry
Alan Clarke
Ryoo Seung-wan
Amir Bar-Lev
Steve Hickner
Dan Klores
Kirsten Sheridan
Zach Helm
Phil Karlson
Ted Braun
Jeremy Saulnier
Lucía Puenzo
Xavier Gens
Joby Harold
Dwayne Carey-Hill
Joe Lynch
Juan Antonio Bayona
Gary Hustwit
Mike Barker
Goran Dukic
Colin Strause
Heitor Dhalia
Justin Theroux
Luiz Fernando Carvalho
Shim Hyung-Rae
Eran Kolirin
Jaume Balagueró
Stefan C. Schaefer
Martin McDonagh
Nadine Labaki
Mitchell Lichtenstein
Louise Osmond
Bård Breien
Pete Travis
Jon M. Chu
Charles Robert Carner
Justin Chadwick
Kent Alterman
Jimmy Hayward
Sergei Bodrov
Marco Schnabel
Mark Palansky
Paulo Morelli
Brett Morgen
Peter Joseph
Ilmar Raag
Abel Gance
Patricia Riggen
Abby Epstein
Alexandre Bustillo
Jennifer Flackett
Carter Smith
Nicholas Stoller
Jon Hurwitz
Michael Blieden
Michael McCullers
Nelson McCormick
Robert C. Cooper
Tom Vaughan
Andrew Waller
Joachim Trier
Jonah Markowitz
Sally George
Joshua Seftel
Ralph Arlyck
Zak Penn
Michael Patrick King
Bryan Bertino
Chris Bell
Glauber Rocha
Koen Mortier
Michael Benveniste
Fred Niblo
Marcos Siega
John Crowley
Q. Allan Brocka
Martin Gero
Richard Berge
Peter Avanzino
Jonathan Levine
Yung Chang
Marina Zenovich
Xan Cassavetes
Phyllida Lloyd
Eric Brevig
Shusuke Kaneko
Kirk De Micco
Martin Wood
Ric Roman Waugh
Chris Carter
Marc Schölermann
Courtney Hunt
Sebastian Schipper
Sanaa Hamri
Dave Filoni
José Luis Guerin
Simon Hunter
Ari Folman
Tomas Alfredson
Fred Wolf
Jeffrey Nachmanoff
Tia Lessin
Diane English
Tom Kuntz
Frank Miller
S. Sylvan Simon
Daniel Sánchez Arévalo
Robert B. Weide
Pascal Laugier
Matteo Garrone
Hiroyuki Imaishi
Andrew O'Connor
Stuart Paton
Charlie Kaufman
John Erick Dowdle
Kenji Misumi
Matthew Diamond
David Hackl
Sean Anders
Pavel Lungin
Laurent Cantet
Toby Wilkins
Jim VanBebber
Chris Williams
Olivier Megaton
Anthony Leondis
Adam Mason
Steve McQueen
Darnell Martin
Sophie Fiennes
Edward Neumeier
Alex van Warmerdam
Masahiro Andô
Philippe Claudel
Makoto Shinkai
David Michael Latt
Nic Balthazar
Clark Gregg
Richard Boden
Kurt Kuenne
Nick Moore
Ruben Östlund
Wilson Yip
Robert Stevenhagen
Nacho Vigalondo
Patrick Tatopoulos
Howard McCain
James Watkins
Ere Kokkonen
Hiroshi Saitô
Fuminori Kizaki
Yojiro Takita
Bruce Campbell
Yves Simoneau
Dan Eckman
Paolo Sorrentino
Tony Jaa
Niels Arden Oplev
Raman Hui
Conrad Vernon
Nina Paley
Sacha Gervasi
Jody Hill
Seth Grossman
Armando Iannucci
Dan Wolman
Tom Hooper
Duncan Jones
Cary Fukunaga
Sean McGinly
Jan Harlan
Kyle Newman
Tom Gustafson
James D. Stern
Emmanuel Mouret
Ramin Bahrani
Seiji Mizushima
Damien Dante Wayans
Will Gluck
Jonas Elmer
Tommy Wirkola
Laurie Lynd
Eric Zala
Yann Arthus-Bertrand
Brad Turner
Mike Smith
Marc Webb
Perry Lang
John Ireland
Isidro Ortiz
Harry L. Fraser
Neill Blomkamp
Sophie Barthes
Gil Cates Jr.
Neal Brennan
Max Mayer
Matt Aselton
Leesong Hee-il
Hoyt Yeatman
Russell P. Marleau
Claudio Fragasso
Shane Acker
Armand Schaefer
Gareth Carrivick
Geoffrey O'Connor
Christian Alvart
Grant Heslov
Phil Lord
Robert Kenner
Aristomenis Tsirbas
Oren Peli
Mark Hartley
Jack Sher
Prabhu Deva
Louie Psihoyos
Jamin Winans
Paul Solet
Drew Barrymore
Ricky Gervais
Alfred L. Werker
Benny Boom
Ruben Fleischer
Anders Østergaard
Peter Billingsley
Marcel Sarmiento
Jeremiah Kipp
Natalie Portman
Peter Ramsey
Christoph Lauenstein
Yoshihiro Nishimura
Kevin Greutert
Jeff Stilson
Scott Sanders
Robert D. Siegel
Peter Sohn
Michael Sucsy
Olatunde Osunsanmi
Lee Daniels
Oren Moverman
David Soren
Ferenc Rófusz
Hal Roach
Alex Rivera
Hollis Frampton
Mario Peixoto
Jonas Pate
Jorge Blanco
Tom Ford
Jack Smith
Rob Williams
Scott Cooper
Àlex Pastor
Michael Spierig
Franny Armstrong
Daniel Alfredson
James DeMonaco
Guillaume Ivernel
Isaac Florentine
Na Hong-jin
Larry Roemer
Sam Taylor-Johnson
Rajkumar Hirani
Scott Stewart
Vincent J. Donehue
Boris Acosta
Glenn Ficarra
Rémi Bezançon
Ti West
Andrea Arnold
Wong Jing
Tatia Rosenthal
Adrian Shergold
Jaffar Mahmood
Patrick Alessandrin
Mike Bonanno
Aleksandr Seryj
Luis Piedrahita
Tommy Wiseau
Karan Johar
Jim Field Smith
Daniel Barber
Sebastian Gutierrez
Buddy Giovinazzo
Philipp Stölzl
Miguel Sapochnik
Kevin Heffernan
Chris Sanders
Asghar Farhadi
Peter Stebbings
Adrian Hoven
Joonas Berghäll
Floria Sigismondi
Thor Freudenthal
Yorgos Lanthimos
Sylvain White
Julie Anne Robinson
Jay Duplass
Tom Six
Banksy
Samuel Bayer
Chris Morris
Christian Molina
Mads Brügger
Derek Cianfrance
Rodrigo Cortés
Suzie Templeton
Dominic Brigstocke
Alan Poul
Craig Moss
Stuart Hazeldine
Lee Unkrich
Ricki Stern
Debra Granik
Maren Ade
Jac Schaeffer
Jon Cassar
Ellen Kuras
Kevin Burns
Pierre Coffin
Jeffery Scott Lando
Derek Sieg
Srđan Spasojević
Lisa Barros D'Sa
Brandon Vietti
Ben Steinbauer
Jaco Van Dormael
Jeff Zimbalist
David Michôd
Thomas Balmès
Derrick Borte
Daisuke Nishio
Josh Fox
Casey Affleck
Ella Lemhagen
Kevin Brownlow
Joel Anderson
Henry Joost
Gareth Edwards
Quentin Dupieux
Daniel Grou
Sebastian Junger
Tom McGrath
Paolo Virzì
Byron Howard
Vikram Jayanti
Don Argott
Galt Niederhoffer
Sean Byrne
William Monahan
Paul King
Daniel Barnz
Lena Dunham
Jalmari Helander
Joseph Kosinski
Richard J. Lewis
John Wells
Martin Curland
Rob Letterman
Judith Ehrlich
Steve Antin
Hiromasa Yonebayashi
Eli Craig
John Scheinfeld
Sngmoo Lee
Wladyslaw Starewicz
Teddy Newton
Jeff Malmberg
Kenneth Anger
Lee Chang-dong
Robert Barry Ptolemy
Emmett Malloy
Daming Chen
Brad Furman
Sam Liu
Aleksey Fedorchenko
Jim O'Hanlon
George Nolfi
Joshua Zeman
André Øvredal
Luis Berdejo
Michael Hofmann
Angus MacLane
Jason Eisener
Malcolm Venville
Matt Harlock
Jason Winer
Louis C.K.
Steven J. Santos
Alastair Fothergill
Lee Jeong-Beom
Joe Cornish
Carlo Ledesma
John Berry
Jennifer Yuh Nelson
Richard Ayoade
Nicolo Donato
Dan Rush
Mike Mills
Irving Cummings
John Luessenhop
Andrew Rossi
Jeffrey Donovan
Nick Tomnay
John Michael McDonagh
Stephen Anderson
Jesse Peretz
Rupert Wyatt
Tate Taylor
Shinsuke Sato
Steven Quale
Todd Strauss-Schulson
Pablo Trapero
Mike Cahill
Spencer Susser
Jim Mickle
Richard Press
Jaap van Heusden
Ben Palmer
Sebastián Borensztein
Jon Jones
Ben Wheatley
Gary McKendry
Lee Sholem
Michel Hazanavicius
Jeff Nichols
David Robert Mitchell
Cindy Meehl
Matthijs van Heijningen Jr.
Paddy Considine
Sean Durkin
J.C. Chandor
Morten Tyldum
Lauren Montgomery
Michael Brandt
James Bobin
Simon Curtis
Andrew Haigh
Guy Moshe
Stefan Fjeldmark
Barry Cook
Geoffrey Fletcher
Benedek Fliegauf
Sook-Yin Lee
Chris Gorak
George Ratliff
Jennifer Westfeldt
Constance Marks
Niall MacCormick
D. Kerry Prior 
Måns Mårlind
Asger Leth
Dunia Ayaso
Larysa Kondracki
Scott Spiegel
Yasuhiro Takemoto
Anthony Hemingway
Eric Toledano
Josh Trank
Gavin Wiesen
Michael Matheson
Randall Churchill
Daniel Espinosa
Rosser Goodman
Jamie Travis
Brad Peyton
David Mackenzie
Til Schweiger
Ken Burns
Andrew Erwin
Nima Nourizadeh
Kyle Balda
Mike Clattenburg
T.J. Martin
Ken Scott
Lee Fulkerson
Stephen St. Leger
Matt Piedmont
Alex Stapleton
David Gelb
Gareth Evans
Drew Goddard
Tony Krantz
Emma Cooper
Aimee Lagos
R. Ellis Frazier
Rupert Sanders
Zal Batmanglij
Peter Lord
Johannes Stjärne Nilsson
Sujoy Ghosh
Colin Trevorrow
Lynn Shelton
Lorene Scafaria
Doug Sweetland
Bud Luckey
Andrew Jimenez
Seth MacFarlane
Lee Kirk
Shigeyasu Yamauchi
Hadi Hajaig
Steve Martino
Benh Zeitlin
Alex Kurtzman
Julie Delpy
Jon Moritsugu
Yoshihiro Ueda
Ralph Eggleston
Paolo Genovese
Mitsuo Hashimoto
Osamu Kasai
Gustavo Taretto
Gabe Torres
Lauren Greenfield
Sam Fell
Lee Toland Krieger
Rufus Norris
John Gulager
Mike Birbiglia
Malik Bendjelloul
Leslye Headland
Jason Moore
Mabrouk El Mechri
Carles Torrens
Jake Schreier
Alison Klayman
Daryl Wein
Joe Swanberg
Stephen Chbosky
Salim Akil
David Hinton
Nikolaj Arcel
Genndy Tartakovsky
Christopher Kenneally
Josh Radnor
Aaron Harvey
Gerard Johnson
David France
Javier Soto
Atiq Rahimi
Bart Layton
Ben Lewin
Lenny Abrahamson
Rich Moore
Richard Bates Jr.
Lisanne Pajot
Jay Oliva
Todd Rohal
Jamie Linden
Crispian Mills
Stewart Hendler
Harry Lachman
John Kahrs
