actor
Adolph Faylauer
Sally Fraser
Paul Genge
James Gonzalez
Tom Greenway
Robert Haines
Stuart Hall
Stuart Holmes
Eugene Jackson
Bobby Johnson
Kenner G. Kemp
Madge Kennedy
Colin Kenny
Carl M. Leviness
Alexander Lockwood
Frank Marlowe
Thomas Martin
James McCallion
Maura McGiveney
Carl Milletaire
Hans Moebus
Howard Negley
Monty O'Grady
Ralph Reed
John Roy
Jeffrey Sayre
Scott Seaton
Harry Seymour
Robert Shayne
Jeremy Slate
Olan Soule
Helen Spring
Harvey Stephens
Harry Strang
Dale Van Sickel
Frank Wilcox
Lloyd Williams
Robert Williams
Paula Winslowe
Wilson Wood
Carleton Young
Dick Johnstone
Bert Stevens
Cosmo Sardo
Don Anderson
Alphonso DuBois
Len Hendry
Nora Marlowe
Fred MacMurray
David Lewis
Hope Holiday
Joan Shawlee
Naomi Stevens
Johnny Seven
Joyce Jameson
Willard Waterman
David White
Edie Adams
Dorothy Abbott
Joe Palma
Bill Baldwin
Benny Burt
Lynn Cartwright
Mason Curry
David Macklin
Marilyn Monroe
George Raft
Pat O’Brien
Joe E. Brown
Nehemiah Persoff
Billy Gray
George E. Stone
Dave Barry
Mike Mazurki
Harry Wilson
Beverly Wills
Barbara Drew
Edward G. Robinson Jr.
Marian Collier
Pat Comiskey
James Dime
Duke Fishman
Paul Frees
Jack Gordon
Joe Gray
Harold 'Tommy' Hart
William Hoehne Jr.
John Indrisano
Tom Kennedy
Jack Mather
Laurie Mitchell
Fred Sherman
Carl Sklover
Ralph Volkie
Tito Vuolo
Sandra Warner
Billy Wayne
Grace Lee Whitney
Edwin Rochelle
Frank McLure
Dominique Minot
Jacques Marin
Paul Bonifas
Thomas Chelimsky
Marc Arian
Claudine Berg
Marcel Bernier
Albert Daumergue
Raoul Delfosse
Stanley Donen
Jean Gold
Chantal Goya
Clément Harari
Monte Landis
Antonio Passalia
Jacques Préboist
Peter Stone
Michel Thomass
Roger Trapp
Louis Viret
Humphrey Bogart
Paul Henreid
Claude Rains
Conrad Veidt
Sydney Greenstreet
Peter Lorre
S.Z. Sakall
Madeleine Lebeau
Dooley Wilson
Joy Page
John Qualen
Leonid Kinskey
Curt Bois
Enrique Acosta
Ed Agresti
Louis V. Arco
Frank Arnold
Leon Belasco
Nino Bellini
Oliver Blake
Monte Blue
Dick Botiller
Maurice Brierre
Sebastian Cabot
Anita Camargo
George M. Carleton
Spencer Chan
Melie Chang
Tex Cooper
Gino Corrado
Franco Corsaro
Adrienne D'Ambricourt
Marcel Dalio
Helmut Dantine
Jean De Briac
George Dee
Carl Deloro
Joseph DeVillard
Arthur Dulac
William Edmunds
Herbert Evans
Fred Farrell
O.K. Ford
Gregory Gaye
Gregory Golubeff
Ilka Grüning
Creighton Hale
Winifred Harris
Jamiel Hasson
Arthur Stuart Hull
Olaf Hytten
Charles La Torre
George J. Lewis
Manuel Lopez
Jacques Lory
Lou Marcelle
Tony Martelli
George Meeker
Lal Chand Mehra
Hercules Mendez
Louis Mercier
Torben Meyer
Alberto Morin
Leo Mostovoy
Corinna Mura
Barry Norton
Lotte Palfi Andor
Paul Panzer
Manuel París
Alexander Pollard
Georges Renavent
Dewey Robinson
Richard Ryen
Dan Seymour
Lester Sharpe
Dina Smirnova
Gerald Oliver Smith
George Sorel
Geoffrey Steele
Ludwig Stössel
Mike Tellegen
Rafael Trujillo
Jacques Vanaire
Ellinor Vanderveer
Norma Varden
Hans Heinrich von Twardowski
Jack Wise
Wolfgang Zilzer
Trude Berliner
Max Linder
Frank Mazzola
Henry Rowland
Leo White
Paul Irving
Victor Romito
Michael Mark
Bhogwan Singh
Mary Astor
Gladys George
Barton MacLane
Jerome Cowan
Elisha Cook Jr.
Murray Alper
John Hamilton
William Hopper
Walter Huston
Emory Parnell
Charles Drake
Robert Homans
Hank Mann
Jack Mower
Chester Gan
Rex Harrison
Stanley Holloway
Wilfrid Hyde-White
Gladys Cooper
Jeremy Brett
Theodore Bikel
Mona Washbourne
Isobel Elsom
John Holland
Walter Hampden
John Williams
Martha Hyer
Joan Vohs
Marcel Hillaire
Nella Walker
Francis X. Bushman
Marjorie Bennett
Paul Harvey
Kay Riehl
Ralph Brooks
Colin Campbell
Harvey B. Dunn
Fritz Ford
Otto Forrest
Chuck Hamilton
Sam Harris
Kay E. Kuter
Bill Neff
Gregory Ratoff
Marion Ross
Emmett Vogan
Lovyss Bradley
Jean Ransome
James Carlisle
Fred Rapport
Herschel Graham
Gregory Peck
Eddie Albert
Hartley Power
Harcourt Williams
Margaret Rawlings
Tullio Carminati
Paolo Carlini
Claudio Ermelli
Paola Borboni
Alfredo Rizzo
Laura Solari
Gorella Gori
Armando Annuale
Maurizio Arena
Gildo Bocci
Andrea Esterhazy
George Higgins
Richard McNamara
Luigi Moneta
Piero Pastore
Mimmo Poli
Giuliano Raffaelli
Carlo Rizzo
Gianna Segale
Dianora Veiga
Marco Tulli
Tania Weber
Catherine Wyler
Shirley Temple
Richard Greene
Anita Louise
Ian Hunter
Arthur Treacher
Miles Mander
Marcia Mae Jones
Beryl Mercer
Deidre Gale
Ira Stevens
Eily Malyon
Clyde Cook
Keith Hitchcock
Will Stanton
Harry Allen
Holmes Herbert
Evan Thomas
Guy Bellis
Kenneth Hunter
Lionel Braham
Sidney Bracey
Eve Conrad
Robert Cory
Lilyan Irene
Charles Irwin
Patrick X. Kerry
Morton Lowry
Jean Manners
Vesey O'Davoren
Antonia Oland
Rita Page
Gerald Rogers
Leslie Sketchley
Amzie Strickland
David Thursby
Clare Verdera
Judy Garland
Margaret O'Brien
Lucille Bremer
Leon Ames
Tom Drake
Marjorie Main
Harry Davenport
June Lockhart
Henry H. Daniels Jr.
Joan Carroll
Hugh Marlowe
Robert Sully
Chill Wills
Frank Morgan
Ray Bolger
Bert Lahr
Jack Haley
Billie Burke
Margaret Hamilton
Charley Grapewin
Clara Blandick
The Singer Midgets
Pat Walshe
Terry
Vivien Leigh
Olivia de Havilland
Thomas Mitchell
Leslie Howard
Barbara O'Neil
Evelyn Keyes
Ann Rutherford
George Reeves
Fred Crane
Hattie McDaniel
Oscar Polk
Butterfly McQueen
Marcella Martin
Leona Roberts
Cammie King
J. M. Kerrigan
Jackie Moran
Mickey Kuhn
Mary Anderson
Ona Munson
Jane Darwell
Isabel Jewell
Eddie 'Rochester' Anderson
Laura Hope Crews
Rand Brooks
Olin Howland
Alicia Rhett
Carroll Nye
Howard C. Hickman
Victor Jory
William Bakewell
Yakima Canutt
Eric Linden
Louis Jean Heydt
Paul Hurst
John Arledge
Roscoe Ates
James Bush
Yola d'Avril
Frank Coghlan Jr.
Tom Seidel
E. Alyn Warren
David Newell
Wallis Clark
Frank Faylen
Si Jenks
Margaret Mann
Charles Middleton
Marjorie Reynolds
Tom Tyler
Blue Washington
Ernest Whitman
Guy Wilkerson
John Wray
Trevor Bardette
Dan White
Eric Alden
Everett Brown
Gary Carlson
Zack Williams
Lillian Kemble-Cooper
John Albright
Lennie Bluett
Daisy Bufford
Ruth Byers
F. Driver
Naomi Pharr
Martina Cortina
Inez Hatchett
Azarene Rogers
Sarah Whitley
Horace B. Carpenter
Luke Cosgrave
Louise Carter
Shirley Chambers
Billy Cook
Eddy Chandler
Robert Elliott
Kernan Cripps
H. Nellman
W. Kirby
Patrick Curtis
Ned Davenport
Phyllis Douglas
Kelly Griffin
Joan Drake
Jean Heker
Edythe Elliott
George Hackathorne
Ricky Holt
Shep Houghton
Tommy Kelly
Emmett King
Timothy J. Lonergan
William McClain
Adrian Morris
Lee Murray
Jerry James
Terry Shero
William Stack
William Stelling
Dirk Wayne Summers
Phillip Trent
Julia Ann Tuck
Rita Waterhouse
John Joseph Waterman Jr.
Evelyn Harding
Jolane Reynolds
Suzanne Ridgeway
Ann Bupp
Emerson Treacy
Lester Dorr
Louisa Robert
Richard Clucas
Susan Falligant
Spencer Quinn
Peter O'Toole
Mark Linn-Baker
Joseph Bologna
Bill Macy
Lainie Kazan
Anne De Salvo
Basil Hoffman
Adolph Green
Tony DiBenedetto
George Wyner
Selma Diamond
Cameron Mitchell
Jenny Neumann
Amanda Horan Kennedy
John Welsh
Richard Brestoff
Ted Grossman
Teresa Ganzel
Philip Bruns
Archie Hahn
Karen Haber
Priscilla Kovary
Eleanor C. Heutschy
Peter Eastman
Fox Harris
Rieneke
Howard George
Bob Windsor
Gloria Stuart
Clyde McLeod
Harry Bill Roberts
Ramon Sison
Annette Robyns
Pearl Shear
Stanley Brock
Martin Garner
John Medici
Robert G. Denison
John Christy Ewing
Vincent Sardi Jr.
Cady McClain
Norman Steinberg
Rex Benson
Denver Mattson
George Fisher
Bob Terhune
Nick Dimitri
Phil Adams
Richard E. Butler
Vince Brocato
Lana Clarkson
Gloria Swanson
Erich von Stroheim
Nancy Olson
Fred Clark
Lloyd Gough
Jack Webb
Buster Keaton
Cecil B. DeMille
Hedda Hopper
Ray Evans
Jay Livingston
H.B. Warner
Franklyn Farnum
Larry J. Blake
Charles Dayton
Fred Aldrich
Joel Allen
Ralph Montgomery
Gertrude Astor
Eva Novak
Frank O'Connor
Edward Biby
Danny Borzage
Ken Christy
Ruth Clifford
Archie R. Dalzell
Arthur Lane
Edward Wahrman
Eddie Dew
Julia Faye
Gerry Ganzer
Rudy Germane
Jack Perrin
Kenneth Gibson
Archie Twitchell
Sidney Skolsky
Howard Joslin
E. Mason Hopper
Stan Johnson
Tiny Jones
Perc Launders
William Meader
Gertrude Messinger
Harold Miller
John 'Skins' Miller
Lee Miller
Bert Moorhouse
Jay Morley
Robert Emmet O'Connor
Emmett Smith
Yvette Vickers
Henry Wilcoxon
Orson Welles
Dorothy Comingore
Ray Collins
George Coulouris
Agnes Moorehead
Paul Stewart
Ruth Warrick
Erskine Sanford
William Alland
Everett Sloane
Gus Schilling
Philip Van Zandt
Georgia Backus
Harry Shannon
Sonny Bupp
Buddy Swan
Gregg Toland
Don Ackerman
Nat 'King' Cole
Maurice Costello
Demetrius Alexis
Gene Coogan
Art Dupuis
Mike Lally
Walter Lawrence
John Northpole
Bob Terry
William Alston
Jack Gargan
Carmen Laroux
Sam Ash
Buddy Messinger
Terrance Ray
Sally Corner
Walter Bacon
Herbert Corthell
Harry A. Bailey
J.J. Clark
Tom Coleman
Jack Egan
Ludwig Lowry
John McCormack
Paddy O'Flynn
Sam Rice
Don Roberts
Larry Wheat
Larry Williams
Joan Blair
Morgan Brown
Harry Burkhardt
Edmund Cobb
Eddie Coke
Louis Natheaux
Guy Repp
Tom Steele
Richard Wilson
Louise Currie
Walter Sande
Jan Wiley
Buck Mack
Alan Ladd
Thomas A. Curran
Jack Curtis
George Noisom
Gerald Pierce
Donna Dax
George DeNormand
Bud Geary
Bert LeBaron
Clyde McAtee
Cyril Ring
Roland Winters
Lew Harvey
Herman J. Mankiewicz
John Dilson
Walter James
Robert Dudley
Suzanne Dulier
Al Eben
Johnny Eckert
Carl Ekberg
Edith Evanson
Carl Faulkner
Juanita Fields
Edna Mae Jones
Leda Nicova
Olin Francis
Louise Franklin
Renee Godfrey
Peter Gowland
Jimmy Grant
Jesse Graves
Ernest Grooney
Jack Gwynne
Teddy Mangean
Henry Hebert
Bryan 'Slim' Hightower
Mitchell Ingraham
Philip Morris
Francis Sayles
George W. Jimenez
Arthur Kay
Ellen Lowe
James T. Mack
Mickey Martin
Bruce Sidney
Major McBride
Charles Meakin
Edward Peil Jr.
Irving Mitchell
Frances E. Neal
Lillian Nicholson
William H. O'Brien
Field Norton
Dick Scott
Russ Powell
Thomas Pogue
Lillian O'Malley
Jack Raymond
Gohr Van Vleck
Myrtle Rishell
Benny Rubin
Shimen Ruskin
George Sherwood
Edward Ryan
Landers Stevens
Harry J. Vejar
Tudor Williams
Arthur Yeoman
Tim Davis
Charles Bennett
Keir Dullea
Gary Lockwood
William Sylvester
Douglas Rain
Daniel Richter
Leonard Rossiter
Margaret Tyzack
Robert Beatty
Sean Sullivan
Frank Miller
Ed Bishop
Edwina Carroll
Penny Brahms
Heather Downham
Maggie d'Abo
Chela Matthison
Judy Kiern
Alan Gifford
Ann Gillis
Vivian Kubrick
Kenneth Kendall
Mike Lovell
John Ashley
Jimmy Bell
David Charkham
Simon Davis
Jonathan Daw
Péter Delmár
Terry Duggan
David Fleetwood
Danny Grover
Brian Hawley
David Hines
Tony Jackson
John Jordan
Scott MacKee
Laurence Marchant
Darryl Paes
Joe Refalo
Andy Wallace
Bob Wilyman
Richard Woods
Martin Amor
S. Newton Anderson
Sheraton Blount
Ann Bormann
Julie Croft
Penny Francis
Marcella Markham
Irena Marr
Krystyna Marr
Kim Neil
Jane Pearl
Penny Pearl
Kevin Scott
John Swindells
John Clifford
Bette Davis
Anne Baxter
George Sanders
Celeste Holm
Gary Merrill
Barbara Bates
Randy Stuart
Craig Hill
Leland Harris
Barbara White
William Pullen
Helen Mowery
Steven Geray
Norma Shearer
Joan Crawford
Rosalind Russell
Mary Boland
Paulette Goddard
Joan Fontaine
Phyllis Povah
Lucile Watson
Virginia Grey
Muriel Hutchison
Florence Nash
Cora Witherspoon
Ann Morriss
Dennie Moore
Mary Cecil
Mary Beth Hughes
Dorothy Adams
Betty Blythe
Dorothy Sebastian
Ruth Alder
Mariska Aldrich
Meeka Aldrich
Barbara Jo Allen
Judith Allen
Maude Allen
Effie Anderson
Dorothy Appleby
Bunny Beatty
May Beatty
Wilda Bennett
Gladys Blake
Marie Blake
May Boley
Lilian Bond
Frederika Brown
Aileen Carlyle
Dora Clement
Mabel Colcord
Beatrice Cole
Mildred Coles
Nell Craig
Esther Dale
Mary Dees
Eva Dennison
Estelle Etterre
Dot Farley
Nance Lee Ferrar
Flora Finch
Ruth Findlay
Agnes Fraser
June Gittelson
Grace Goodall
Rita Gould
Grayce Hampton
Sibyl Harris
Theresa Harris
Grace Hayle
Brenda Henderson
Jany Hope
Joey Hope
Virginia Howell
Carol Hughes
Jane Isbell
Suzanne Kaaren
Alice Keating
Carole Lee Kilbry
Carole Lee Kirby
Lucia LaCerte
Lenita Lane
Priscilla Lawson
Leni Lynn
Leila McIntyre
Janet McLeay
Greta Meyer
Helene Millard
Sue Moore
Natalie Moorhead
Gertrude Needham
Hattie Noel
Florence O'Brien
Mimi Olivera
Blanche Payson
Edith Penn
Barbara Pepper
Virginia Pine
Aileen Pringle
Catherine Proctor
Isabel Randolph
Renie Riano
Ruth Rickaby
Jo Ann Sayers
Peggy Shannon
Clarice Sherry
Florence Shirley
Irene Shirley
Ann Teeman
Charlotte Treadway
Beryl Wallace
Josephine Whittell
Marjorie Wood
Charlotte Wynters
Mary Young
Laurence Olivier
Judith Anderson
Nigel Bruce
Reginald Denny
Florence Bates
Lumsden Hare
Edward Fielding
Forrester Harvey
Philip Winter
C. Aubrey Smith
Billy Bevan
Melville Cooper
Egon Brecher
Leyland Hodgson
Alphonse Martell
Ronald R. Rondell
Phyllis Woodward
Joel McCrea
Laraine Day
Herbert Marshall
Albert Bassermann
Robert Benchley
Edmund Gwenn
Eduardo Ciannelli
Martin Kosleck
Frances Carson
Ian Wolfe
Charles Wagenheim
Eddie Conrad
Charles Halton
Roy Gordon
Gertrude Hoffmann
Marten Lamont
Barry Bernard
Leonard Mudie
John Burton
Samuel Adams
Jack Alfred
Frank Benson
Billy Bester
Henry Blair
Becky Bohanon
Louis Borell
Barbara Boudwin
Betty Bradley
Louise Brien
Ronald Brown
Willy Castello
George Cathrey
Wheaton Chambers
John Dawson
Harry Depp
Elspeth Dudgeon
Helena Phillips Evans
James Finlayson
George B. French
Bill Gavier
Jack George
Douglas Gordon
Richard Hammond
Otto Hoffman
Billy Horn
Crauford Kent
Joan Leslie
Gwendolyn Logan
Jackie McGee
John Meredith
Hermina Milar
Thomas Mizer
Edmund Mortimer
John T. Murray
Henry Norton
Jane Novak
Joe O'Brien
George Offerman Jr.
Lawrence Osman
Jack Rice
Loulette Sablon
Harry Semels
Raymond Severn
Frederick Sewell
Ernie Stanton
Donald Stuart
Paul Sutton
Ferris Taylor
Dorothy Vaughan
Jack Voglin
Hans von Morhart
Bert White
William Yetter Sr.
Robert Fischer
Louis Calhern
Leopoldine Konstantin
Reinhold Schünzel
Alex Minotis
Eberhard Krumschmidt
Fred Nurney
Wally Brown
Charles Mendl
Ricardo Costa
Fay Baker
Bea Benaderet
Virginia Gregg
Charles D. Brown
Eddie Bruce
Ben Erway
Donald Kerr
James Logan
John Vosper
Alan Ward
Paul Bryar
George Lynn
Almeda Fowler
Leota Lorraine
Sandra Morgan
Lillian West
Richard Clarke
Francis McDonald
Alfredo DeSa
Art Howard
Gavin Gordon
Harry Hayden
Warren Jackson
Tina Menard
Howard M. Mitchell
Antonio Moreno
Garry Owen
Dink Trout
Lenore Ulric
Friedrich von Ledebur
Peter von Zerneck
Michael Chekhov
Rhonda Fleming
John Emery
Norman Lloyd
Bill Goodwin
Donald Curtis
Art Baker
Regis Toomey
Wallace Ford
Deborah Kerr
Richard Denning
Neva Patterson
Cathleen Nesbitt
Robert Q. Lewis
Charles Watts
Brigitte Auber
Jean Martinelli
Georgette Anys
William 'Wee Willie' Davis
René Blancard
Spencer Tracy
Joan Bennett
Don Taylor
Taylor Holmes
Frank Orth
Nanette Fabray
Jack Buchanan
Robert Gist
James Mitchell
Don Beddoe
Henry Corden
Steve Forrest
Ava Gardner
India Adams
Thurston Hall
Julie Newmar
Greta Garbo
Melvyn Douglas
Ina Claire
Sig Ruman
Felix Bressart
Rolfe Sedan
Edwin Maxwell
Richard Carle
George Davis
Monya Andre
Symona Boniface
Emilie Cabanne
Paul Ellis
Frank Fletcher
Mary Forbes
Jody Gilbert
Lawrence Grant
Jennifer Gray
Ray Hendricks
William Irving
Hans Joby
Armand Kaliz
Ernst Lubitsch
Peggy Moran
Lucille Pinson
Albert Pollet
Frank Reicher
Constantine Romanoff
Alexander Schoenberg
Tamara Shayne
Edwin Stanley
Kay Stewart
George Tobias
Paul Weigel
Elizabeth Williams
Marek Windheim
Maurice Chevalier
Van Doude
Lise Bourdin
Olga Valéry
Jean Ozenne
Moustache
Louis Jourdan
Hermione Gingold
Jacques Bergerac
Isabel Jeans
Corinne Marchand
Pat Sheehan
Marie-Hélène Arnaud
Kay Kendall
Sandra Dee
Diane Clare
Peter Myers
Ambrosine Phillpotts
Basil Rathbone
Patric Knowles
Eugene Pallette
Una O'Connor
Herbert Mundin
Montagu Love
Leonard Willey
Robert Warwick
Lester Matthews
Harry Cording
Howard Hill
Ivan F. Simpson
Tyrone Power
Linda Darnell
Gale Sondergaard
J. Edward Bromberg
Janet Beecher
George Regas
Chris-Pin Martin
Robert Lowery
John Bleifer
Guy D'Ennery
Stanley Andrews
Ralph Byrd
Robert Cauterio
Bob Cautiero
Robert Conway
Andre Cuyas
George Ghermanoff
Victor Kilian
Fred Malatesta
Francisco Marán
Francisco Moreno
Ted North
Hector V. Sarno
Charles Stevens
Rafael Storm
Lucio Villegas
Harry Worth
Frank Yaconelli
Belle Mitchell
Gene Tierney
Dana Andrews
Clifton Webb
Kathleen Howard
Cara Williams
Dorothy Christy
Jean Fenwick
Frances Gladwin
Beatrice Gray
Yolanda Lacca
Kay Linaker
Gloria Marlen
Wally Albright
Bobby Barber
William Graeff Jr.
Ben Watson
Gary Breckner
Harry Carter
James Conaty
Lane Chandler
Harold Schlickenmayer
James Flavin
Ralph Dunn
Forbes Murray
Alexander Sascha
Larry Steers
Clyde Fillmore
Lee Tung Foo
William Forrest
Frank LaRue
Jane Nigh
Edna Best
Vanessa Brown
Anna Lee
Robert Coote
Natalie Wood
Victoria Horne
Houseley Stevenson
Helen Freeman
Whitford Kane
Buster Slaven
Heather Wilde
Ronald Colman
Jane Wyatt
Margo
Sam Jaffe
Helen Broderick
Lucille Ball
Carole Lombard
Jack Benny
Robert Stack
Lionel Atwill
Stanley Ridges
Henry Victor
Maude Eburne
William Powell
Gail Patrick
Jean Dixon
Alan Mowbray
Mischa Auer
Pat Flaherty
Robert Light
Rock Hudson
James Dean
Carroll Baker
Jane Withers
Mercedes McCambridge
Sal Mineo
Rod Taylor
Earl Holliman
Robert Nichols
Alexander Scourby
Carolyn Craig
Monte Hale
Sheb Wooley
Mary Ann Edwards
Victor Millan
Mickey Simpson
Pilar Del Rey
Maurice Jara
Noreen Nash
Ray Whitley
Napoleon Whiting
Elsa Aguirre
Barbara Barrie
Raymond Massey
Richard Davalos
Jo Van Fleet
Burl Ives
Harold Gordon
Nick Dennis
Timothy Carey
Abdullah Abbas
Barbara Baxley
Joe Brooks
Jack Carr
Roger Creed
Joe Dougherty
Robert Gardett
Effie Laird
Billy Mahan
Rose Plumer
Chalky Williams
Lonny Chapman
Edward Clark
Cliff Fields
Gail Kobe
Ken Miller
Patricia Prest
Mickey Roth
Richard Garrick
John Halloran
Charles Anthony Hughes
Hal Taggart
Jonathan Haze
Ramsay Hill
Earle Hodgins
Edward McNally
Gil Perkins
William 'Bill' Phillips
Julian Rivero
Mario Siletti
Sailor Vincent
Max Wagner
Sid Troy
Tex Holden
Myrna Loy
Maureen O'Sullivan
Nat Pendleton
Minna Gombell
Porter Hall
Henry Wadsworth
William Henry
Harold Huber
Edward Brophy
Edward Ellis
Cyril Thornton
Polly Bailey
William Augustin
Arthur Belasco
Jack Cheatham
Edward Hearn
Henry Otho
Brooks Benedict
Dick Gordon
Tui Bow
Raymond Brown
Ruth Channing
Clay Clement
Nick Copeland
Thomas E. Jackson
Phil Tead
George Templeton
Christian J. Frank
Lee Shumway
Sherry Hall
John Irwin
Sydney Jarvis
John Larkin
Walter Long
Bob Reeves
Bert Roach
Gertrude Short
Pietro Sosso
Ben Taggart
Harry Tenbrook
Huey White
Charles Williams
Gene Lockhart
Alma Kruger
Clarence Kolb
Abner Biberman
Helen Mack
Ernest Truex
Frank Jenks
Pat West
Wade Boteler
Harry C. Bradley
Ann Doran
Earl Dwire
Jack Gardner
Eddie Hart
Marion Martin
James Millican
Gene Morgan
Delmar Watson
David Niven
Cantinflas
Finlay Currie
Robert Morley
Robert Newton
Gilbert Roland
Frank Sinatra
John Carradine
Tim McCoy
Trevor Howard
Martine Carol
Cedric Hardwicke
Noël Coward
Fernandel
José Greco
Charles Coburn
Red Skelton
Andy Devine
Edmund Lowe
Victor McLaglen
John Mills
Edward R. Murrow
Ronald Squire
Basil Sydney
Luis Miguel Dominguín
Robert Cabal
Jack Oakie
Beatrice Lillie
A.E. Matthews
Walter Fitzgerald
Ronald Adam
Frank Royde
Jesse Adams
Ray Armstrong
Rama Bai
Leah Baird
Eugene Beday
Helena Benda
Audrey Betz
George Blagoi
Eumenio Blanco
Nina Borget
Hazel Boyne
George Bruggeman
Bob Burrows
Paul Busch
Gordon Carveth
Jack Chefe
Sing Chen
Dick Cherney
Bud Cokes
Louise Colombet
Bill Couch
Paul Cristo
Roy Damron
Eddie Das
John Davidson
Jack Davies
Jack Davis
Anna De Linsky
Gloria Dea
John Deauville
Harry Denny
Dan Dowling
Harry Duff
Charles Dunbar
Renald Dupont
Larry Duran
Minta Durfee
Jack Ellis
Richard Elmore
Frank Erickson
Bob Evans
Harry Evans
Art Felix
Grace Field
Sam Finn
Frances Fong
Helen Foster
Jesús Franco
Ben Frommer
Curt Furburg
Joe Garcio
Joe Gilbert
Mary Ellen Gleason
June Glory
Albert Godderis
Carmelita González
Bernie Gozier
Donald Gray
Kit Guard
Paul Gustine
Herman Hack
Chick Hannan
Silver Harr
Clarence Hennecke
Lars Hensen
George Hickman
Chuck Hicks
Hans Hopf
Jimmie Horan
Yoneo Iguchi
Allen Jaffe
Dolly Jarvis
Michael Jeffers
Leroy Johnson
Harvey Karels
Willie Keeler
Jack Kenny
Al Kikume
Max Kleven
Paul Kruger
Ann Kunde
Jeanne Lafayette
Richard LaMarr
Alfredo Landa
Jack Lee
Virginia Ann Lee
Harry Leroy
Shirley Lew
Tien-Lang Li
Baron James Lichter
Marco López
Casey MacGregor
Joseph Marievsky
Johnny Marlin
Marie Melesh
Gordon Mitchell
King Mojave
Joe Molina
Ernesto Molinari
Charles Morton
Sol Murgi
 Frank Nagai
George Nardelli
Faye Michael Nuell
Daniel Nunez
Kent Odell
Yasuzô Ogawa
Victor Paul
Charles Pendelton
Elsa Peterson
Joe Ploski
Byron Poindexter
Lucille Porcett
Don Pulford
Bill Raisch
Max Reid
Waclaw Rekwart
Peggy Remington
David Richardson
Buddy Roosevelt
George Ross
Joe E. Ross
Tony Roux
Dick Ryan
Danny Sands
Sam Savitsky
Charles Schaeffer
Fred Scheiwiller
Eddie Searles
Bernard Sell
Sammy Shack
June Smaney
Mabel Smaney
J. Lewis Smith
Charles Soldani
Stephen Soldi
Kalu K. Sonkur
Hayward Soo Hoo
Walter Soo Hoo
Ray Spiker
Robert St. Angelo
John Starck
Norman Stevans
Jack Stoney
Ramón Sánchez
Lillian Ten Eyck
Jack Tornek
Michael Trubshawe
Tony Urchel
Sally Yarnell
William Yokota
Patrick Cargill
Richard Aherne
John Benson
Albert Cavens
Fred Cavens
Cecil Combs
Ashley Cowan
Roy Darmour
Leslie Denison
Carli Elinor
Raoul Freeman
Arthur Gould-Porter
Cameron Hall
Roddy Hughes
Joanna Marie Jones
Weaver Levy
Fateh Lohani
Joan Lora
Manuel López
Jack Mulhall
Satini Pualoa
Bill Shine
Cap Somers
Carol White
Bob Whitney
Al Bain
Noble Chissell
Philip Ahn
Richard Loo
Chet Brandenburg
Martin Cichy
Campbell Cotts
Felix Felton
Frederick Leister
Norman Macowan
Russell Meeker
Al Haskell
Charles Horvath
Boyd 'Red' Morgan
Walter Kingsford
Keye Luke
Robert Robinson
Phil Schumacher
Dick Wessel
Zamba The Lion
Winona Smith
Donna Reed
Lionel Barrymore
Henry Travers
Beulah Bondi
Gloria Grahame
Frank Albertson
Todd Karns
Samuel S. Hinds
Virginia Patton
Mary Treen
Sarah Edwards
Lillian Randolph
Argentina Brunetti
Robert J. Anderson
Ronnie Ralph
Jean Gale
Jeanine Ann Roose
Danny Mummert
Sheldon Leonard
Frank Hagney
Ray Walker
Charles Lane
Edward Keane
Carol Coombs
Karolyn Grimes
Larry Simms
Jimmy Hawkins
Jean Acker
Ernie Adams
Jack Bailey
Joseph E. Bernard
Al Bridge
Buz Buckley
Marian Carr
Michael Chapin
Tom Chatterton
Harry Cheshire
Jimmy the Crow
Lew Davis
Helen Dickson
Dick Elliott
Tom Fadden
Frank Fenton
Eddie Fetherston
Sam Flint
Lee Frederick
Joseph Granby
Herbert Heywood
Harry Holman
Bert Howard
Eddie Kane
Carl Kent
Harold Landon
Meade 'Lux' Lewis
Jack Lomas
J. Farrell MacDonald
Wilbur Mack
Bob O'Connor
Netta Packer
Franklin Parker
Mark Roberts
Cy Schindell
Almira Sessions
Cedric Stevens
Charles Sullivan
Carl 'Alfalfa' Switzer
Jean Arthur
Edward Arnold
Guy Kibbee
Colin James Mackey
Harry Carey
Grant Mitchell
Pierre Watkin
Astrid Allwyn
Ruth Donnelly
William Demarest
Russell Simpson
John Russell
Frances Gifford
Billy Watson
Harry Watson
Garry Watson
H.V. Kaltenborn
Erville Alderson
Maurice Cass
Edwin August
Stanley Mack
Chester Conklin
Robert Emmett Keane
Matt McHugh
Kathryn Bates
Frank Austin
William Arnold
Tommy Baker
Robert Sterling
George Chandler
Fred 'Snowflake' Toones
Jack Carson
Tommy Bupp
Lynton Brent
Ed Brewer
Harlan Briggs
Frederick Burton
Georgia Caine
Ken Carpenter
Burr Caruth
Allan Cavan
Davison Clark
Shirley Coates
Hal Cooke
Anne Cornwall
George Cooper
Georgie Cooper
Jack Cooper
Vernon Dent
Beatrice Curtis
Dulcie Day
Wally Dean
Byron Foulger
Helen Jerome Eddy
Douglas Evans
Joe Devlin
Clyde Dilson
Neal Dodd
Edward Earle
Mabel Forrest
Gladys Gale
Mary Gordon
Lorna Gray
